rho_0,xi,gamma,zeta,lambda_star,pred_lam,pred_type,pred_lam_old
0.10147833025112192,0.3600901124099951,1.6458505078522594,1421.9408401448986,143.15185940263126,257.66276197459246,global,199.05967192089568
0.12771037213392167,0.3600901124099951,1.6458505078522594,1421.9408401448986,79.43154950674197,162.959689369309,global,125.95857527189307
0.16072336931661765,0.3600901124099951,1.6458505078522594,1421.9408401448986,59.709670509090735,103.17131262500865,global,79.80936288489212
0.20227019162858206,0.3600901124099951,1.6458505078522594,1421.9408401448986,51.087236591694534,65.43089538963554,global,50.680509922246394
0.25455682391069173,0.3600901124099951,1.6458505078522594,1421.9408401448986,21.037371630494487,41.616524595355166,global,32.30335194251989
0.3203594957703218,0.3600901124099951,1.6458505078522594,1421.9408401448986,16.540221533708337,26.6032370455489,global,20.723039198972145
0.4031720892550946,0.3600901124099951,1.6458505078522594,1421.9408401448986,14.318452137388423,17.16010353290427,global,13.447434606449917
0.5073916512556096,0.3600901124099951,1.6458505078522594,1421.9408401448986,13.280913784033544,11.254917868514358,global,8.910794266366487
0.6385518606696083,0.3600901124099951,1.6458505078522594,1421.9408401448986,11.381840776724427,7.616856671798146,global,6.136812107901511
0.8036168465830881,0.3600901124099951,1.6458505078522594,1421.9408401448986,9.97665523079128,5.462992276881906,global,4.528514287277243
1.2727841195534586,0.3600901124099951,55.24648177480107,1421.9408401448986,53.99111382671736,37.06065130434878,local,31.648817912430662
1.6017974788516096,0.3600901124099951,55.24648177480107,1421.9408401448986,51.57070753745068,25.207934252314924,local,21.790983633719755
2.015860446275474,0.3600901124099951,55.24648177480107,1421.9408401448986,24.03816083244871,18.62509559609843,local,16.467684108273648
2.5369582562780475,0.3600901124099951,55.24648177480107,1421.9408401448986,18.988749819335972,15.895477884036053,local,14.533320555080586
0.8036168465830883,0.3600901124099951,85.67072250747309,1421.9408401448986,137.07457593645037,135.5727279552327,local,162.0325006046172
1.0113509581429103,0.3600901124099951,85.67072250747309,1421.9408401448986,134.1681744518821,86.47914315056944,local,102.30489615594682
1.2727841195534586,0.3600901124099951,85.67072250747309,1421.9408401448986,113.98128044037796,55.841285460065684,global,64.59378049727405
1.6017974788516096,0.3600901124099951,85.67072250747309,1421.9408401448986,112.8170220213815,37.065745616541285,global,40.78354639615635
2.015860446275474,0.3600901124099951,85.67072250747309,1421.9408401448986,80.30741696734447,26.11194024595145,global,25.75012089155602
2.5369582562780475,0.3600901124099951,85.67072250747309,1421.9408401448986,56.62202234244591,20.62255955950761,global,16.258240994761582
1.6017974788516096,0.3600901124099951,105.70081803026724,1421.9408401448986,168.4544516670682,44.87245134187652,global,58.80551746935032
2.015860446275474,0.3600901124099951,105.70081803026724,1421.9408401448986,113.99103002251641,31.040977417940255,global,37.12892373844641
2.5369582562780475,0.3600901124099951,105.70081803026724,1421.9408401448986,77.66674276191364,23.734679869615,global,23.44264683486341
0.5073916512556096,0.3600901124099951,19.100759157486642,1421.9408401448986,103.30624018446638,79.05511340150416,local,63.48782802420783
0.6385518606696085,0.3600901124099951,19.100759157486642,1421.9408401448986,115.48032596518892,50.424885539296575,local,40.5959345077965
0.8036168465830883,0.3600901124099951,19.100759157486642,1421.9408401448986,26.663987220249904,32.49134110559463,local,26.28548850906409
1.0113509581429103,0.3600901124099951,19.100759157486642,1421.9408401448986,31.551543482577845,21.395098049048002,local,17.47681558671414
1.2727841195534586,0.3600901124099951,19.100759157486642,1421.9408401448986,16.473210257388523,14.74819332932325,local,12.2742484175127
1.6017974788516096,0.3600901124099951,19.100759157486642,1421.9408401448986,16.579330955362437,11.12018218034655,global,9.558170384232238
2.015860446275474,0.3600901124099951,19.100759157486642,1421.9408401448986,15.59342326256359,9.730299753193439,global,8.744068879760354
2.5369582562780475,0.3600901124099951,19.100759157486642,1421.9408401448986,13.90928725770335,10.279436894474156,global,9.6567454793823
0.4031720892550947,0.3600901124099951,32.49883066538124,1421.9408401448986,163.3835981283625,206.96884145184265,local,197.68573360828893
0.5073916512556096,0.3600901124099951,32.49883066538124,1421.9408401448986,148.86959980601603,131.09731460885683,local,124.81581394376055
0.6385518606696085,0.3600901124099951,32.49883066538124,1421.9408401448986,93.21407892614634,83.28355259916536,local,78.80683712519668
0.8036168465830883,0.3600901124099951,32.49883066538124,1421.9408401448986,82.11871066433717,53.23781177560858,global,49.75745766057825
1.0113509581429103,0.3600901124099951,32.49883066538124,1421.9408401448986,73.29394749287837,34.494109170756836,global,31.416114174345612
1.2727841195534586,0.3600901124099951,32.49883066538124,1421.9408401448986,61.54343228165885,23.018712932190063,global,19.835664365092278
1.6017974788516096,0.3600901124099951,32.49883066538124,1421.9408401448986,43.8305146815068,16.342064493893346,global,12.523941650488563
2.015860446275474,0.3600901124099951,32.49883066538124,1421.9408401448986,31.09105579510445,13.027318103416675,global,7.907429344331552
2.5369582562780475,0.3600901124099951,32.49883066538124,1421.9408401448986,23.3838820600973,12.361124942768264,global,4.992632557750423
0.6385518606696085,0.3600901124099951,42.42093118224255,1421.9408401448986,199.8336581464154,107.61742760692238,global,114.09058967746101
0.8036168465830883,0.3600901124099951,42.42093118224255,1421.9408401448986,183.75971158891323,68.60185631266752,global,72.03509102044177
1.0113509581429103,0.3600901124099951,42.42093118224255,1421.9408401448986,135.6450619382321,44.19473697711663,global,45.48187850543161
1.2727841195534586,0.3600901124099951,42.42093118224255,1421.9408401448986,92.9605446244838,29.14354416465238,global,28.71657747743839
1.6017974788516096,0.3600901124099951,42.42093118224255,1421.9408401448986,62.694900693686535,20.20919127939394,global,18.131217291722876
2.015860446275474,0.3600901124099951,42.42093118224255,1421.9408401448986,43.12274194185519,15.468964086390816,global,11.447779274460943
2.5369582562780475,0.3600901124099951,42.42093118224255,1421.9408401448986,31.06984035181959,13.902743678550685,global,7.227956524276188
0.25455682391069173,0.3600901124099951,6.548224004959562,1421.9408401448986,138.83836379804134,117.27139791893397,local,89.87425929197691
0.3203594957703218,0.3600901124099951,6.548224004959562,1421.9408401448986,172.17887013560778,74.37059192916223,local,57.07244858296833
0.4031720892550947,0.3600901124099951,6.548224004959562,1421.9408401448986,70.43655180719499,47.31969659464998,local,36.39790774291005
0.5073916512556096,0.3600901124099951,6.548224004959562,1421.9408401448986,60.024272424570555,30.297233606247218,local,23.40137956372439
0.6385518606696085,0.3600901124099951,6.548224004959562,1421.9408401448986,18.265029083658348,19.639889870990768,local,15.28595082114338
0.8036168465830883,0.3600901124099951,6.548224004959562,1421.9408401448986,19.317089942638436,13.054155520880203,local,10.305143559070945
1.0113509581429103,0.3600901124099951,6.548224004959562,1421.9408401448986,15.538687366220056,9.122749937477764,global,7.387064922218929
1.2727841195534586,0.3600901124099951,6.548224004959562,1421.9408401448986,12.693851843457686,6.999616380508043,global,5.9037308354297595
1.6017974788516096,0.3600901124099951,6.548224004959562,1421.9408401448986,10.192028609254015,6.227846647987842,global,5.5359209141400845
2.015860446275474,0.3600901124099951,6.548224004959562,1421.9408401448986,8.719933165549111,6.641352309128969,global,6.204480755059371
2.5369582562780475,0.3600901124099951,6.548224004959562,1421.9408401448986,8.31740901589119,7.020356658330463,global,5.917020011526811
0.3203594957703218,0.3600901124099951,11.87854471001587,1421.9408401448986,104.63310897317608,126.30774459860596,global,96.19059392543788
0.4031720892550947,0.3600901124099951,11.87854471001587,1421.9408401448986,86.96639667854286,80.11203757967573,global,60.73330156604616
0.5073916512556096,0.3600901124099951,11.87854471001587,1421.9408401448986,70.9604060161377,51.00182698513789,global,38.34609776888862
0.6385518606696085,0.3600901124099951,11.87854471001587,1421.9408401448986,62.23132081457531,32.71246029775462,global,24.21115230335553
0.8036168465830883,0.3600901124099951,11.87854471001587,1421.9408401448986,49.96526006412311,21.30798086462897,global,15.286559257976537
1.0113509581429103,0.3600901124099951,11.87854471001587,1421.9408401448986,35.52015523173048,14.334091745637688,global,9.65170476067104
1.2727841195534586,0.3600901124099951,11.87854471001587,1421.9408401448986,24.701551727896412,10.289979613362782,global,6.093941953520477
1.6017974788516096,0.3600901124099951,11.87854471001587,1421.9408401448986,17.628911368749367,8.30533275476559,global,3.8476237570175122
2.015860446275474,0.3600901124099951,11.87854471001587,1421.9408401448986,13.457003050368817,7.953045948529998,global,2.429332062641845
2.5369582562780475,0.3600901124099951,11.87854471001587,1421.9408401448986,11.641585798113837,9.157305437819502,global,1.5338439107555453
0.3203594957703218,0.3600901124099951,16.288801794482982,1421.9408401448986,177.8828116930033,169.28005493073718,global,140.75032791131665
0.4031720892550947,0.3600901124099951,16.288801794482982,1421.9408401448986,142.40553728057688,107.24411126677731,global,88.86765079321621
0.5073916512556096,0.3600901124099951,16.288801794482982,1421.9408401448986,137.0395681392129,68.13261229485573,global,56.10970485611244
0.6385518606696085,0.3600901124099951,16.288801794482982,1421.9408401448986,109.02802306466889,43.52858178968303,global,35.426827995777
0.8036168465830883,0.3600901124099951,16.288801794482982,1421.9408401448986,75.9004315191246,28.13711811741978,global,22.367969053853372
1.0113509581429103,0.3600901124099951,16.288801794482982,1421.9408401448986,51.690202428568305,18.645906812827757,global,14.122800936448014
1.2727841195534586,0.3600901124099951,16.288801794482982,1421.9408401448986,34.839663362149935,13.012395122884065,global,8.916925171450771
1.6017974788516096,0.3600901124099951,16.288801794482982,1421.9408401448986,24.086542460178126,10.024225168050837,global,5.630013116452662
2.015860446275474,0.3600901124099951,16.288801794482982,1421.9408401448986,17.628593298942548,9.038328896014061,global,3.5547060317286463
2.5369582562780475,0.3600901124099951,16.288801794482982,1421.9408401448986,14.383546989411295,9.842536850208216,global,2.244388194244498
0.1607233693166176,0.3600901124099951,2.260996836348218,1421.9408401448986,195.32726980404146,126.98465631105394,global,96.96329115458475
0.20227019162858206,0.3600901124099951,2.260996836348218,1421.9408401448986,109.43544678209408,80.46628423962596,global,61.51124353278139
0.25455682391069173,0.3600901124099951,2.260996836348218,1421.9408401448986,122.72788069108346,51.10964411904855,global,39.141715068336715
0.3203594957703218,0.3600901124099951,2.260996836348218,1421.9408401448986,52.84302724777099,32.597050653581114,global,25.040679344330805
0.4031720892550947,0.3600901124099951,2.260996836348218,1421.9408401448986,52.63224714625266,20.94450775094522,global,16.173527983157808
0.5073916512556096,0.3600901124099951,2.260996836348218,1421.9408401448986,14.173661412734448,13.644334060291472,global,10.632008829956135
0.6385518606696085,0.3600901124099951,2.260996836348218,1421.9408401448986,13.653693905925392,9.125498299008392,global,7.22356122633809
0.8036168465830883,0.3600901124099951,2.260996836348218,1421.9408401448986,11.73485429294571,6.415526024323712,global,5.214671418064946
1.0113509581429103,0.3600901124099951,2.260996836348218,1421.9408401448986,9.255375276436189,4.931218616731954,global,4.173016988458169
1.2727841195534586,0.3600901124099951,2.260996836348218,1421.9408401448986,7.2555023767691225,4.3531462285126254,global,3.8744290664841516
1.6017974788516096,0.3600901124099951,2.260996836348218,1421.9408401448986,6.144282318787399,4.556904996964598,global,4.254650144594585
2.015860446275474,0.3600901124099951,2.260996836348218,1421.9408401448986,5.823949102292839,4.945988326345822,global,4.182631563499837
2.5369582562780475,0.3600901124099951,2.260996836348218,1421.9408401448986,5.007601280706605,4.355892730977542,global,3.873920694123889
0.25455682391069173,0.3600901124099951,4.2702945133566335,1421.9408401448986,60.32623465437047,82.11771833312663,global,46.69451017349903
0.3203594957703218,0.3600901124099951,4.2702945133566335,1421.9408401448986,62.16712944978236,52.17508469385042,global,29.482214966301008
0.4031720892550947,0.3600901124099951,4.2702945133566335,1421.9408401448986,57.99258411498867,33.30578546963439,global,18.61462934485366
0.5073916512556096,0.3600901124099951,4.2702945133566335,1421.9408401448986,45.81382661922064,21.44905983225971,global,11.75299841081653
